Source,CH1,CH2
Time,Volt,Volt
-0.00057880000,4.88000,0.84000
-0.00057860000,4.96000,0.84000
-0.00057840000,4.88000,0.84000
-0.00057820000,4.88000,0.84000
-0.00057800000,4.88000,0.84000
-0.00057780000,4.88000,0.84000
-0.00057760000,4.88000,0.84000
-0.00057740000,4.88000,0.84000
-0.00057720000,4.88000,0.84000
-0.00057700000,4.88000,0.84000
-0.00057680000,4.96000,0.84000
-0.00057660000,4.88000,0.84000
-0.00057640000,4.96000,0.84000
-0.00057620000,4.88000,0.84000
-0.00057600000,4.88000,0.84000
-0.00057580000,4.88000,0.84000
-0.00057560000,4.96000,0.84000
-0.00057540000,4.96000,0.84000
-0.00057520000,4.88000,0.84000
-0.00057500000,4.88000,0.84000
-0.00057480000,4.88000,0.84000
-0.00057460000,4.88000,0.82000
-0.00057440000,4.96000,0.82000
-0.00057420000,4.88000,0.82000
-0.00057400000,4.88000,0.84000
-0.00057380000,4.96000,0.82000
-0.00057360000,4.88000,0.82000
-0.00057340000,4.96000,0.82000
-0.00057320000,4.88000,0.82000
-0.00057300000,4.96000,0.82000
-0.00057280000,4.96000,0.84000
-0.00057260000,4.88000,0.82000
-0.00057240000,4.96000,0.82000
-0.00057220000,4.96000,0.82000
-0.00057200000,4.88000,0.82000
-0.00057180000,4.88000,0.82000
-0.00057160000,4.88000,0.82000
-0.00057140000,4.88000,0.82000
-0.00057120000,4.88000,0.82000
-0.00057100000,4.96000,0.82000
-0.00057080000,4.96000,0.82000
-0.00057060000,4.88000,0.82000
-0.00057040000,4.88000,0.82000
-0.00057020000,4.88000,0.82000
-0.00057000000,4.88000,0.80000
-0.00056980000,4.88000,0.80000
-0.00056960000,4.96000,0.82000
-0.00056940000,4.96000,0.82000
-0.00056920000,4.88000,0.80000
-0.00056900000,4.88000,0.82000
-0.00056880000,4.96000,0.80000
-0.00056860000,4.96000,0.82000
-0.00056840000,4.96000,0.80000
-0.00056820000,4.96000,0.80000
-0.00056800000,4.96000,0.80000
-0.00056780000,4.88000,0.80000
-0.00056760000,4.88000,0.80000
-0.00056740000,4.96000,0.80000
-0.00056720000,4.96000,0.80000
-0.00056700000,4.88000,0.80000
-0.00056680000,4.96000,0.80000
-0.00056660000,4.96000,0.80000
-0.00056640000,4.88000,0.80000
-0.00056620000,4.88000,0.80000
-0.00056600000,4.96000,0.80000
-0.00056580000,4.88000,0.80000
-0.00056560000,4.88000,0.80000
-0.00056540000,4.88000,0.80000
-0.00056520000,4.96000,0.80000
-0.00056500000,4.88000,0.80000
-0.00056480000,4.96000,0.80000
-0.00056460000,4.96000,0.80000
-0.00056440000,4.96000,0.78000
-0.00056420000,4.88000,0.78000
-0.00056400000,4.88000,0.80000
-0.00056380000,4.88000,0.78000
-0.00056360000,4.96000,0.78000
-0.00056340000,4.88000,0.78000
-0.00056320000,4.88000,0.78000
-0.00056300000,4.88000,0.78000
-0.00056280000,4.88000,0.78000
-0.00056260000,4.88000,0.78000
-0.00056240000,4.88000,0.78000
-0.00056220000,4.96000,0.78000
-0.00056200000,4.88000,0.78000
-0.00056180000,4.88000,0.78000
-0.00056160000,4.88000,0.78000
-0.00056140000,4.88000,0.78000
-0.00056120000,4.88000,0.78000
-0.00056100000,4.88000,0.78000
-0.00056080000,4.88000,0.78000
-0.00056060000,4.88000,0.76000
-0.00056040000,4.96000,0.76000
-0.00056020000,4.88000,0.78000
-0.00056000000,4.96000,0.78000
-0.00055980000,4.96000,0.78000
-0.00055960000,4.88000,0.78000
-0.00055940000,4.88000,0.76000
-0.00055920000,4.88000,0.76000
-0.00055900000,4.96000,0.76000
-0.00055880000,4.88000,0.76000
-0.00055860000,4.88000,0.76000
-0.00055840000,4.88000,0.76000
-0.00055820000,4.96000,0.76000
-0.00055800000,4.88000,0.76000
-0.00055780000,4.96000,0.76000
-0.00055760000,4.96000,0.76000
-0.00055740000,4.96000,0.76000
-0.00055720000,4.88000,0.76000
-0.00055700000,4.96000,0.76000
-0.00055680000,4.96000,0.76000
-0.00055660000,4.88000,0.76000
-0.00055640000,4.96000,0.76000
-0.00055620000,4.88000,0.76000
-0.00055600000,4.96000,0.76000
-0.00055580000,4.96000,0.76000
-0.00055560000,4.96000,0.76000
-0.00055540000,4.88000,0.76000
-0.00055520000,4.88000,0.74000
-0.00055500000,4.96000,0.76000
-0.00055480000,4.88000,0.76000
-0.00055460000,4.96000,0.74000
-0.00055440000,4.88000,0.74000
-0.00055420000,4.96000,0.74000
-0.00055400000,4.96000,0.74000
-0.00055380000,4.96000,0.74000
-0.00055360000,4.88000,0.74000
-0.00055340000,4.88000,0.74000
-0.00055320000,4.96000,0.74000
-0.00055300000,4.88000,0.74000
-0.00055280000,4.96000,0.74000
-0.00055260000,4.88000,0.74000
-0.00055240000,4.88000,0.74000
-0.00055220000,4.88000,0.74000
-0.00055200000,4.96000,0.72000
-0.00055180000,4.96000,0.74000
-0.00055160000,4.96000,0.74000
-0.00055140000,4.88000,0.74000
-0.00055120000,4.96000,0.74000
-0.00055100000,4.96000,0.74000
-0.00055080000,4.88000,0.74000
-0.00055060000,4.96000,0.74000
-0.00055040000,4.96000,0.72000
-0.00055020000,4.88000,0.74000
-0.00055000000,4.88000,0.74000
